,eventid,iyear,country,country_txt,region,region_txt,summary,motive,addnotes,scite1,scite2,scite3
7454,200811200017,2008,141,Nepal,6,South Asia,"11/20/2008: On Thursday, six militants of the Youth Force wing of the Communist Party of Nepal-Unified Marxist Leninist were wounded when they were attacked by Young Communist League militants in the Nepali capital of Kathmandu.",The specific motive for the attack is unknown.,,"South Asia Terrorism Portal, ""Six Youth Force Cadres Injured in Clash with YCL"", November 21, 2008, http://www.satp.org/satporgtp/detailed_news.asp?date1=11/21/2008#5.","Janes Terrorism, ""YCL Militants Attack CPN-UML Cadres in Nepali Capital"", Terrorism Watch Report, Novembr 21, 2008.",
7455,200811200018,2008,153,Pakistan,6,South Asia,"11/20/2008: On Thursday, eighteen tribal elders were kidnapped by unidentified militants in the Tindo-Badam area of Kurram Agency, Federally Administered Tribal Areas, Pakistan. No casualties were reported and no group has claimed responsibility for the kidnapping. The status of the hostages remains unknown.",The specific motive for the attack is unknown.,,"Jane's Intelligence, ""Militants Kidnap Tribal Elders in Pakistan's FATA,"" Terrorism Watch Report, November 21, 2008.","BBC Monitoring, ""BBC Monitoring: Counterterrorism Digest 20-21 Nov 08,"" BBC Monitoring, November 21, 2008.","South Asia Terrorism Portal, ""Militants Abduct 18 Elders in Kurram Agency,"" South Asia Terrorism Portal, http://www.satp.org/satporgtp/detailed_news.asp?date1=11/21/2008#5."
7456,200811200019,2008,92,India,6,South Asia,"11/20/2008: On Thursday, unidentified militants opened fire on former state Chief Minister Ajit Jogi's vehicle in the Bilaspur district of the Indian state of Chhattisgarh. No group claimed responsibility for the attack and no casualties were reported.",The specific motive for the attack is unknown.,,"South Asia Terrorism Portal, ""Two Maoists Killed in Chhattisgarh,"" http://www.satp.org/satporgtp/detailed_news.asp?date1=11/21/2008#5 (November 21, 2008.","Janes Intelligence, ""Militants Attack Formed State Government Minister in India's Chhattisgarh,"" Terrorism Watch Report, November 21, 2008.",
7457,200811200020,2008,153,Pakistan,6,South Asia,"11/20/2008: On Thursday afternoon at around 1640, four men on two motorcycles opened fire on a vehicle with automatic firearms in Baldia Town No 4 in Karachi, Sindh, Pakistan. Two Sunni Tehrik members were killed and three others were wounded in the attack. No group has claimed responsibility for the attack.",The specific motive for the attack is unknown.,,"Dawn, ""Two Sunni Tehrik Workers Gunned Down,"" Dawn, November 21, 2008.","Business Recorder, ""Activist Of Sunni Tehrik Gunned Down,"" Lexis Nexis, Business Recorder, November 21, 2008.","Pakistan Newswire, ""ST Activist Shot Dead, Two Injured,"" Lexis Nexis, Pakistan Newswire, November 21, 2008."
7458,200811200021,2008,147,Nigeria,11,Sub-Saharan Africa,"11/20/2008: On Thursday, militants attacked the Chevron production facility at Escarvos, in Delta State, Nigeria.  According to a statement by a Joint Task Force (JTF) spokesman, at least 12 speedboats attempted to assault the facility and were repelled by the Nigerian JTF.  Two of the speedboats were sunk by the JTF fire.  No militant casualty report could be confirmed and no soldiers were injured in the attack.","The attack on the pipeline was blamed on militants believed to be responding to JTF arrest of a vessel, MT Akuada, laden with 12, 000 metric tonnes of stolen crude oil, with 22 Filipinos on board.",Two of the militant speedboats were sunk by the Nigerian Joint Task Force.,"Port Harcourt The Neighborhood, ""Troops Repel Militants' Attempt To Seize Escravos Gas Plant,"" World News Connection, Port Harcourt The Neighborhood, November 21, 2008.","Africa News, ""Nigeria; Govt Foils Attack on Chevron Oil Facility,"" Lexis Nexis, Africa News, November 21, 2008.","Lagos This Day Online, ""Military Task Force Foils Militant Attack on US Oil Firm in Delta State,"" World News Connection, Lagos This Day Online, November 21, 2008."
7459,200811200023,2008,45,Colombia,3,South America,"11/20/2008: On Thursday, in the rural community of San Bernardo de Bata of Toledo district, Norte de Santander department, Colombia, assailants kidnapped one civilian, Román Darío Sánchez Basto. On 1/23/2009, an army unit rescued the victim unharmed. No casualties were reported and no group claimed responsibility, although authorities suspected National Liberation Army (ELN) rebels were responsible.",The specific motive for the attack is unknown.,The summary of this incident was partially based on an article originally written in Spanish.,"Human Rights in Colombia, ""Presidential Program of Human Rights and International Rights,"" http://www.google.com/search?sourceid=navclient&ie=UTF-8&rlz=1T4GGLD_enUS311&q=noviembre+2008+Toledo+%22Norte+de+Santander%22+rehenes+ELN (December 12, 2009).","National Counterterrorism Center, "" Worldwide Incidents Tracking System,",
7460,200811200024,2008,95,Iraq,10,Middle East & North Africa,"11/20/2008: On Thursday, in Baghdad, Iraq, assailants detonated an improvised explosive device (IED) magnetically attached to a vehicle belonging to the presidential guards, wounding three government employees and damaging one vehicle. No group claimed responsibility.",The specific motive for the attack is unknown.,,"Reuters: alertnet.org, ""FACTBOX-Security Developments in Iraq, Nov 20,"" November 20, 2008, http://www.alertnet.org/thenews/newsdesk/KAM037878.htm","National Counterterrorism Center, ""Three Government Employees Wounded in IED Attack in Baghdad, Iraq,"" Worldwide Incidents Tracking System, November 18, 2009.",
7461,200811200028,2008,153,Pakistan,6,South Asia,"11/20/2008: On Thursday, in Shakar Tangi, Orakzai, Federally Administered Tribal Areas, Pakistan, assailants beheaded two civilians. No group claimed responsibility.",The specific motive for the attack is unknown.,,"National Counterterrorism Center, ""Two Civilians Killed in Assault in Orakzai, Federally Administered Tribal Areas, Pakistan,"" Worldwide Incident Tracking System, November 18, 2009.","Daily Times, ""Two Beheaded In Orakzai Agency,"" Daily Times, November 21, 2008.","BBC Monitoring South Asia, ""Militants Behead Two In Pakistan's Orakzai Agency,"" Lexis Nexis, BBC Monitoring South Asia, November 21, 2008."
7462,200811200029,2008,92,India,6,South Asia,"11/20/2008: On Thursday night at 2310, in Sopore, Baramula, Jammu and Kashmir, India, assailants fired rocket-propelled grenades (RPG) into a sub-divisional magistrate's (SDM) office and a police station, wounding one police officer and breaking window panes and glass dors of the office and station. Lashkar-e-Tayyiba (LeT) claimed responsibility.",The specific motive for the attack is unknown.,,"Sudeshna Sarkar, ""Grenade Attack on Poll Office, Police Station in Kashmir,"" Lexis Nexis, Indo-Asian News Service, November 21, 2008.","Worldwide Incidents Tracking System, ""One Police Officer Wounded in RPG Attack by LT in Baramula, Jammu and Kashmir, India,"" National Counterterrorism Center, November 18, 2009.",
7463,200811210002,2008,95,Iraq,10,Middle East & North Africa,"11/21/2008: On Friday, in al-Ihtifalat square, southwest of Kirkuk, At Ta'mim, Iraq, a mortar shell was fired but left no casualties. There was no motive or damage reported and no group has claimed responsibility for the attack.",The specific motive for the attack is unknown.,,"warnewstoday.blogspot.com, ""War News For Friday, November 21, 2008,"" November 21, 2008, http://warnewstoday.blogspot.com/2008/11/war-news-for-friday-november-21-2008.html.","aswataliraq.info: Voice of Iraq, ""IED blast, mortar attack in Kirkuk,"" November 21, 2008, http://en.aswataliraq.info/?p=103425.",
7464,200811210003,2008,153,Pakistan,6,South Asia,"11/21/2008: On Friday morning at 1100, a remote-controlled bomb exploded at a funeral procession of a Shia cleric in Dera Ismail Khan in the Northwest Frontier Province of Pakistan. Ten people were killed and approximately 40 were wounded in the blast which took place on Bannu Road at the procession was headed for the Kotli Imam Graveyard.  No group claimed responsibility for the attack.",The specific motive for the attack is unknown.,"The most recent available sources listed the fatalities for this attack from eight to ten, and the injuries for this attack from 23 to 40, so the majority casualty figures have been used in order to preserve statistical accuracy in the database.","South Asia Terrorism Portal, ""Ten Persons Killed in Bomb Blast at Funeral Procession of Slain Shia Cleric in NWFP,"" South Asia Terrorism Portal, http://satp.org/satporgtp/detailed_news3.asp?date3=2008%2F11%2F22.","Associated Press of Pakistan, ""Eight Killed, 23 Injured In DI Khan's Funeral Explosion,"" Associated Press of Pakistan, November 21, 2008.","BBC Monitoring, ""BBC Monitoring: Counterterrorism Digest 20-21 Nov 08,"" BBC Monitoring, November 21, 2008."
7465,200811210004,2008,95,Iraq,10,Middle East & North Africa,"11/21/2008: On Friday morning at 0630, two bombs detonated along 13th Street in the Hadar community of southern Baghdad, Baghdad province, Iraq, killing one civilian and injuring four others. A third bomb later detonated while Iraqi National Police from the 1st Battalion, 7th Brigade, 2nd NP Division, responded to the scene to evacuate the wounded citizens, wounding one National Police officer. There was no damage reported and no group claimed responsibility for the attack.",The specific motive for the attack is unknown.,,"National Counterterrorism Center, ""One Civilian Killed, Four Others, One Police Officer Wounded in Triple IED Attack in Baghdad, Iraq ,"" Worldwide Incidents Tracking System, Novermber, 09, 2009.","mnf-iraq.com: Official Website of Multi-National Force-Iraq, ""Bomb attacks in Hadar kill 1 injure 4,"" Novermber 21, 2008, http://www.mnf-iraq.com/index.php?option=com_content&task=view&id=23904&Itemid=128.",
7466,200811210006,2008,45,Colombia,3,South America,"11/21/2008: On Friday, unknown perpetrators bombed the regional headquarters of Colombia's biggest union, Confederation of Workers of Colombia (CUT), in Arauca, capital of Arauca department in Colombia. The bombing attack caused severe damage to the outside of the CUT union headquarters but resulted in no casualties. This was one of two bombing attacks targeting union and government organization (NGO) offices in the department of Arauca on the same day. No claim of responsibility was made for the incident.",The specific motive for the attack is unknown.,This was one of two related attacks (cf. 200811210022). The summary of this incident was partially based on an article originally written in Spanish.,"Colombia Reports, ""Union and ONG Offices Attacked,"" http://www.colombiareports.com/colombian-news/news/2101-union-and-ong-offices-attacked.html (November 21, 2008).","Caracol Radio, ""CUT and NGO Headquarters Bombed in Arauca,"" http://www.caracoltv.com/articulo92280-atacaron-explosivos-sedes-de-la-cut-y-varias-ong-arauca (November 21, 2008).",
7467,200811210007,2008,209,Turkey,10,Middle East & North Africa,"11/21/2008: On Friday evening at 2030, in Midyat, Mardin, Turkey, fighters of the Kurdistan Workers Party attacked the Kirkuk-Cihan oil pipeline between Iraq and Turkey, stopping the export of oil. The Kurdish insurgents planted a bomb under the oil pipeline, causing a huge fire near the village of Midiyat in the Mardin Governorate in southeastern Turkey. The Kongra-Gel claimed responsibility.",The specific motive for the attack is unknown.,,"National Counterterrorism Center, ""One Oil Pipeline Damaged In IED Attack By KGK In Midyat, Mardin, Turkey,"" Worldwide Incidents Tracking System, November 16th, 2009.","Al Shariqyahs, ""Kurdish Rebels Attack Iraq-Turkey Oil Pipeline; Iraq Roundup,"" Al Sharqiyahs Television, November 22nd, 2008.","Advertiser, ""Turkey Pipeline Blast,"" Advertiser, November 24th, 2008."
7468,200811210009,2008,4,Afghanistan,6,South Asia,"11/21/2008: On Friday night at 2230, unidentified gunmen attacked a wedding party with grenades in the Akhtchi area of Totumdara of Charikar, Parvan, Afghanistan. Eight people were killed in the attack and 62 others were injured. No group has claimed responsibility.",The specific motive for the attack is unknown.,,"Agence France Presse, ""Grenades Thrown Into Afghan Wedding, Eight Dead: Officials,"" Lexis Nexis, Agence France Presse, November 22, 2008.",,
7469,200811210010,2008,153,Pakistan,6,South Asia,"11/21/2008: On Friday, in Khuzdar, Balochistan, Pakistan, assailants fired upon and killed one Government contractor. The Baluchistan Liberation Army (BLA) claimed responsibility.",The specific motive for the attack is unknown.,,"Jane's Intelligence, ""Militants Kill Contractor in Pakistan's Balochistan,"" Terrorism Watch Report, November 24, 2008.","South Asia Terrorsim Portal, ""Two Civilians and Police Constable Killed in Balochistan,"" South Asia Terrorism Portal, http://satp.org/satporgtp/detailed_news3.asp?date3=2008%2F11%2F22.","National Counterterrorism Center, ""One Contractor Killed In Armed Attack By BLA In Khuzdar, Balochistan, Pakistan,"" Worldwide Incidents Tracking System, November 16, 2009."
7470,200811210011,2008,95,Iraq,10,Middle East & North Africa,"11/21/2008: On Friday, in Kirkuk, At Ta'mim, Iraq, assailants detonated an improvised explosive device placed under a civilian vehicle, damaging one vehicle. No casualties were reported and no group claimed responsibility.",The specific motive for the attack is unknown.,,"aswataliraq.info: Voice of Iraq, ""IED Blast, Mortar Attack in Kirkuk  November 21, 2008,"" November 21, 2008, http://en.aswataliraq.info/?p=103425","National Counterterrorism Center, ""One Vehicle Damaged in IED Attack in Kirkuk, At Ta'mim, Iraq,"" Worldwide Incidents Tracking System (November 19, 2009).",
7471,200811210012,2008,92,India,6,South Asia,"11/21/2008: On Friday, the residence of a former Bodo Liberation Tiger Force militant was attacked by National Democratic Front of Bodoland militants in the Karbi Anglong district of the Indian state of Assam. No casualties were reported in the attack.",The specific motive for the attack is unknown.,,"South Asia Terrorism Portal, ""Attack on Residence of Former BLT Militant in Assam,"" http://satp.org/satporgtp/detailed_news3.asp?date3=2008%2F11%2F22#3 (November 22, 2008).","Janes Intelligence, ""NDFB Militants Attack Residence in India's Assam,"" Terrorism Watch Report, November 24, 2008.",
7472,200811210014,2008,92,India,6,South Asia,"11/21/2008: On Friday, unidentified militants threw a grenade at the residence of a prominent People's Democratic Party activist, Abdul Aziz Mir, in Arin, in Bandipora, Jammu and Kashmir, India. The grenade exploded outside the residence casuing minor damage to the homw, but no casualties were inflicted. No group claimed responsibility for the attack.",The specific motive for the attack is unknown.,,"Janes Intelligence, ""Militants Throw Grenade at Activist's Residence in India's Jammu and Kashmir,"" Terrorism Watch Report, November 24, 2008.","Worldwide Incidents Tracking System, ""One Residence Damaged in Grenade Attack in Bandipora, Jammu And Kashmir, India,"" National Counterterrorism Center, December 9, 2009.","South Asia Terrorism Portal, ""Grenade Attacks on Political Activists in Jammu and Kashmir,"" http://satp.org/satporgtp/detailed_news3.asp?date3=2008%2F11%2F22#3 (November 22, 2008)."
7473,200811210015,2008,141,Nepal,6,South Asia,"11/21/2008: On Friday afternoon, one civilian, a eight-year-old boy identified as Dhawal Rai Yadav, was killed and four others were wounded when a bomb was detonated at a festival in the town of Gaur in the Rautahat district of Nepal, about 100 kilometres south of Kathmandu. Police said the explosion targeted a dance stage at the festival when no shows were being presented and there was no large crowd at the stage. The Terai Cobras subsequently claimed responsibility for the attack.",The specific motive for the attack is unknown.,"The available sources listed the injuries for this attack from three to four, and because no majority figures were reported, the lowest proferred casualty figures were used in order to preserve statistical accuracy in the database.","Jane's Intelligence, ""Bomb Attack Kills Civilian in Nepal's Rautahat ,"" Terrorism Watch Report, November 24, 2008.","South Asia Terrorism Portal, ""Minor Killed in Bomb in Rautahat"", November 24, 2008, http://www.satp.org/satporgtp/detailed_news.asp?date1=11/24/2008#1","Deutsche Presse-Agentur (Germany), ""Bomb in Southern Nepal Kills Child, Wounds Three"", Lexis Nexis, Deutsche Presse-Agentur, November 21, 2008."
7474,200811210019,2008,92,India,6,South Asia,"11/21/2008: On Friday, unidentified militants threw a grenade at the residence of a Bahujan Samaj Party candidate, Ashfaq Yusuf Bhat, at Baghat in the outskirts of Sopore, Jammu and Kashmir, India. The grenade exploded outside the residence but no casualties were inflicted. No group claimed responsibility for the attack.",The specific motive for the attack is unknown.,,"National Counterterrorism Center, ""One Residence Targeted in Grenade Attack in Baramula, Jammu And Kashmir, India,"" Worldwide Incidents Tracking System, December 9, 2009.","Janes Intelligence, ""Militants Throw Grenade at Politician's Residence in India's Jammu and Kashmir,"" Terrorism Watch Report, November 24, 2008.","South Asia Terrorism Portal, ""Grenade Attacks on Political Activists in Jammu and Kashmir,""http://satp.org/satporgtp/detailed_news3.asp?date3=2008%2F11%2F22#3 (November 22, 2008)."
7475,200811210020,2008,153,Pakistan,6,South Asia,"11/21/2008: On Friday, in the Qambar area, in Mingaora, North-West Frontier, Pakistan, assailants detonated improvised explosive devices targeting four barber shops, kidnapping four barbers and damaging the four shops. No casualties were reported and no group claimed responsibility.",The specific motive for the attack is unknown.,,"BBC Monitoring South Asia, ""Shell Fired by Troops Kills Nine Civilians in Pakistan's Swat,"" Lexis Nexis, BBC Monitoring South Asia, November 21, 2008.","National Counterterrorism Center, ""Four Barbers Kidnapped in IED Attack in Mingaora, North-West Frontier, Pakistan, "" Worldwide Incidents Tracking System, November 19, 2009.",
7476,200811210021,2008,147,Nigeria,11,Sub-Saharan Africa,"11/21/2008: On Friday, unknown gunmen attempted to abduct the chairman of the Opobo local council. According to a police statement, the gunmen stopped a boat headed for the Opobo government headquarters thought to transporting Mr. Maclean Uranta. Mr. Uranta had decided not to board the vessel, just before it left, for unknown reasons. The gunmen stopped the boat with heavy gunfire, however no one was injured. They approached the vessel and demanded Mr. Uranta be turned over to them. When it was discovered he was not on board, the gunmen shot and killed two police officers, escorting the group. There was no damage reported and no group has claimed responsibility.",The specific motive for the attack is unknown.,"The kidnapping was attempted, but unsucessful.","Vanguard, ""Militants Kill Two Policemen, JTF Shoot Protesters,"" All Africa, Vanguard, November 21, 2008.","African News, ""Port Harcourt - Gunmen Kill Cops, Kidnap Two Civilians,"" African News, November 21, 2008.",
7477,200811210022,2008,45,Colombia,3,South America,"11/21/2008: On Friday, unknown perpetrators bombed the regional headquarters of Colombia's biggest union, Confederation of Workers of Colombia (CUT), in Arauca, capital of Arauca department in Colombia. The bombing attack caused severe damage to the outside of the CUT union headquarters but resulted in no casualties. This was one of two bombing attacks targeting union and non government organization (NGO) offices in the department of Arauca on the same day. No claim of responsibility was made for the incident.",The specific motive for the attack is unknown.,This was one of two related attacks (cf. 200811210022). The summary of this incident was partially based on an article originally written in Spanish.,"Caracol Radio, ""CUT and NGO Headquarters Bombed in Arauca,"" http://www.caracoltv.com/articulo92280-atacaron-explosivos-sedes-de-la-cut-y-varias-ong-arauca (November 21, 2008).","Colombia Reports, ""Union and ONG Offices Attacked,"" http://www.colombiareports.com/colombian-news/news/2101-union-and-ong-offices-attacked.html (November 21, 2008).",
7478,200811210025,2008,153,Pakistan,6,South Asia,"11/21/2008: On Friday, in Seenpura area in Matta, North-West Frontier, Pakistan, assailants fired upon and killed one civilian suspected of spying for security forces. The victim was identified as Liaquat Ali Khan. No group claimed responsibility.",The attack was in response to the civilian allegedly spying for security forces.,,"BBC Monitoring South Asia, ""Shell Fired by Troops Kills Nine Civilians in Pakistan's Swat,"" Lexis Nexis, BBC Monitoring South Asia, November 21, 2008.","National Counterterrorism Center, ""One Civilian Killed in Armed Attack in Matta, North-West Frontier, Pakistan,"" Worldwide Incidents Tracking System, November 16, 2009.",
7479,200811210027,2008,153,Pakistan,6,South Asia,"11/21/2008: On Friday, two assailants riding a motorcycle fired on a vehicle, killing one religious leader and one police officer and damaging the vehicle, in Quetta, Balochistan, Pakistan. The religious leader was identified as Allama Hassan Zakri. The attack was most likely a sectarian attack. No group claimed responsibility for the attack.",The attack was most likely a sectarian attack.,,"Agence France Presse, ""Gunmen Kill Shiite Scholar in Southwest Pakistan: Police,"" Lexis Nexis, Agence France Presse, November 22, 2008.","Dawn, ""Gunmen Kill Scholar, Guard Near Quetta,"" Dawn, November 22, 2008.",
7480,200811220001,2008,153,Pakistan,6,South Asia,"11/22/2008: On Saturday, unidentified gunmen shot dead North West Frontier Province (NWFP) Forest Minister Wajid Ali Khan's brother, Farooq Khan, in Mingora, NWFP, Pakistan. Farooq, a police inspector, was traveling on his motorbike to a market in Mingora when he was shot. The Tehrik-e-Taliban Pakistan is suspected of being responsible for the attack.",The specific motive for the attack is unknown.,,"South Asia Terrorism Portal, ""Minister's Brother Killed in Mingora,"" South Asia Terrorism Portal, http://satp.org/satporgtp/detailed_news3.asp?date3=2008%2F11%2F23.","Jane's Intelligence, ""Militants Kill Minister's Brother in Pakistan's NWFP,"" Terrorism Watch Report, November 24, 2008.","Xinhua News Agency, ""Pakistani Official's Brother Shot Dead,"" Xinhua News Agency, November 22, 2008."
7481,200811220002,2008,153,Pakistan,6,South Asia,"11/22/2008: On Saturday evening at 2202, assailants detonated the first of three improvised explosive devices near the Al Hamra Cultural Complex in Lahore, Punjab, Pakistan. The bomb exploded in the cafeteria in the basement of the Punjab Institute of Language, Art and Culture. No casualties resulted in the first explosion. No group claimed responsibility.",The specific motive for the attack is unknown.,,"Agence France Presse, ""Two Wounded in Lahore Bomb Blasts: Pakistan Police,"" Lexis Nexis, Agence France Presse, November 22, 2008.","South Asia Terrorism Portal, ""Three Persons Injured in Series of Three Explosions in Lahore,"" South Asia Terrorism Portal,  http://satp.org/satporgtp/detailed_news3.asp?date3=2008%2F11%2F23.","National Counterterrorism Center, ""Three Civilians Wounded In IED Attack In Lahore, Punjab, Pakistan, "" Worldwide Incidents Tracking System, November 17, 2009."
7482,200811220004,2008,153,Pakistan,6,South Asia,"11/22/2008: On Saturday, at least three people were injured when a remote controlled bomb targeted a container carrying supplies for the US-led coalition forces in Afghanistan. The bomb went off when the vehicle was in the Jamrud town of Khyber Agency in the Federally Administered Tribal Areas of Pakistan on its way to Torkham. The bomb also damaged other trucks and vehicles bound for Afghanistan. There was no claim of responsibility for the attack.",The specific motive for the attack is unknown.,,"South Asia Terrorism Portal, ""Three Persons Injured in Attack on US Supplies in Khyber Agency,"" South Asia Terrorism Portal, http://satp.org/satporgtp/detailed_news3.asp?date3=2008%2F11%2F23.","Press Trust of India, ""Bomb Targets Convoy Carrying NATO Forces; Two Injured,"" Lexis Nexis, Press Trust of India, November 23, 2008.","BBC Monitoring South Asia, ""Three Hurt In Attack On Us Supplies In Northwest Pakistan - Paper,"" Lexis Nexis, BBC Monitoring South Asia, November 24, 2008."
7483,200811220005,2008,95,Iraq,10,Middle East & North Africa,"11/22/2008: On Saturday evening at 1900, a roadside bomb detonated in Kadhmiyah neighborhood, northwestern Baghdad, Iraq. No casualties or damages were reported. There was no clear motive and no group has claimed responsibility for the attack.",The specific motive for the attack is unknown.,,"mcclatchydc.com: McClatchy Newspapers, ""Round-up of Daily Violence in Iraq - Saturday 22 November 2008,"" November 22, 2008, http://www.mcclatchydc.com/212/story/56330.html.",,
7484,200811220007,2008,153,Pakistan,6,South Asia,"11/22/2008: On Saturday evening at 2217, assailants detonated the second of three improvised explosive devices near the Al Hamra Cultural Complex in Lahore, Punjab, Pakistan. Two people were injured in the attack. No group claimed responsibility.",The specific motive for the attack is unknown.,,"Agence France Presse, ""Two Wounded in Lahore Bomb Blasts: Pakistan Police,"" Lexis Nexis, Agence France Presse, November 22, 2008.","National Counterterrorism Center, ""Three Civilians Wounded In IED Attack In Lahore, Punjab, Pakistan, "" Worldwide Incidents Tracking System, November 17, 2009.","South Asia Terrorism Portal, ""Three Persons Injured in Series of Three Explosions in Lahore,"" South Asia Terrorism Portal,  http://satp.org/satporgtp/detailed_news3.asp?date3=2008%2F11%2F23."
7485,200811220009,2008,153,Pakistan,6,South Asia,"11/22/2008: On Saturday evening at 2232, assailants detonated the third of three improvised explosive devices outside the gate of the Al Hamra Cultural Complex in Lahore, Punjab, Pakistan. A 13-year-old boy was injured in the attack. No group claimed responsibility.",The specific motive for the attack is unknown.,,"Agence France Presse, ""Two Wounded in Lahore Bomb Blasts: Pakistan Police,"" Lexis Nexis, Agence France Presse, November 22, 2008.","South Asia Terrorism Portal, ""Three Persons Injured in Series of Three Explosions in Lahore,"" South Asia Terrorism Portal,  http://satp.org/satporgtp/detailed_news3.asp?date3=2008%2F11%2F23.","National Counterterrorism Center, ""Three Civilians Wounded In IED Attack In Lahore, Punjab, Pakistan, "" Worldwide Incidents Tracking System, November 17, 2009."
7486,200811220010,2008,6,Algeria,10,Middle East & North Africa,"11/22/2008: On Saturday, a homemade bomb was defused by members of the National People's Army along the National Road 15 in Tizi Ouzou leading to Larbaa Nath Irathen, Tizi Ouzou, Algeria. There were no causalties reported and no claim of responsibility.",The specific motive for the attack is unknown.,,"BBC Monitoring Middle East, ""Algerian Army Defuses Terrorist Bomb in Tizi Ouzou, "" Lexis Nexis, BBC Monitoring Middle East, November 24, 2008",,
7487,200811220011,2008,4,Afghanistan,6,South Asia,"11/22/2008: On Saturday, a bomb exploded on a road next to a vegetable market in Khost, Khost, Afghanistan. One civilian and one child were killed while 16 civilians and one security guard were wounded in the attack. An unknown amount of damage was done to the market. No group claimed responsibility.",The specific motive for the attack is unknown.,,"National Counterterrorism Center, ""One Civilian, One Child Killed, Sixteen Civilians, One Security Guard Wounded in IED Attack in Khowst, Khowst, Afghanistan,"" Worldwide Incidents Tracking System, November 16, 2009.","Amir Shah, ""Roadside Bomb Kills Two Civilians in Afghanistan,"" LexisNexis Academic, Associated Press, November 22, 2008.","Amir Shah, ""Roadside Bomb Kills Two Civilians in Afghanistan,"" LexisNexis Academic, Associated Press, November 22, 2008."
7488,200811220012,2008,153,Pakistan,6,South Asia,"11/22/2008: On Saturday afternoon around 1600,  five civilians were killed and seven others were wounded after an improvised explosive device was detonated inside a mosque during prayers in the Tull sub-division of Hangu district in Pakistan's North West Frontier Province. The blast caused the roof of the building to collapse, trapping many worshippers under rubble. No one claimed responsibility for the incident.",The specific motive for the attack is unknown.,"The available sources listed the injuries for this attack from seven to eight, and because no majority figures were reported, the lowest proferred casualty figures were used in order to preserve statistical accuracy in the database.","Jane's Intelligence, ""Bomb Kills Civilians in Mosque in Pakistan's NWFP,"" Terrorism Watch Report, November 24, 2008.","National Counterterrorism Center, ""Three Civilians, Two Children Killed, Seven Civilians Wounded in IED Attack in Hangu, North-West Frontier, Pakistan,"" Worldwide Incidents Tracking System, November 17, 2009.","South Asia Terrorism Portal, ""Five Persons Killed in Blast at a Mosque in Hangu,"" South Asia Terrorism Portal, http://satp.org/satporgtp/detailed_news3.asp?date3=2008%2F11%2F23."
7489,200811220013,2008,45,Colombia,3,South America,"11/22/2008: On Saturday, Gil Benigno, one of the founders and the representative of the National Farmers' Board of Work for the Reclamation of Lands for farmers whose land was forcibly taken by the Self Defense Forces of Colombia (AUC), along with two passengers were shot at by unknown assailants while they were travelling in a car in Chigorodo, Antioquia, Colombia.  Benigno, who was trying to press the government for a quicker return of land to its rightful owners, was killed and the two companions were injured.","The attack was carried out becasue Benigno was trying to press the government for a quicker return of land to its rightful owners,",The summary of this incident was partially based on an article originally written in Spanish.,"Colombia Reports, ""Paramilitary Victims' Leader Assassinated,"" http://www.colombiareports.com/colombian-news/news/2130-paramilitary-victims-leader-assassinated.html (November 24, 2008).","Human Rights in Colombia, ""Homicide,"" http://www.derechoshumanos.gov.co/bitacoras/bitac_360.asp (December 12, 2009).",
7490,200811220014,2008,92,India,6,South Asia,"11/22/2008: On Saturday, two drivers of the Manipur irrigation and flood control department, identified as Yumlembam Inaobi and Maibam Chaoba Singh, were abducted and killed by unidentified militants in the Lamlai area of Imphal East district in the state of Manipur. Their bodies were later found inside a vehicle. No group claimed responsibility for the kidnapping.",The specific motive for the attack is unknown.,"The first two sources list the kidnapping of two drivers and their murder, the third source (NCTC) lists that it was just an assault.  Both kidnapping and armed assault were entered because a majority of sources lists it as such.","Janes Intelligence, ""Militants Kill Two Civilians in Manipur,"" Terrorism Watch Report, November 24, 2008.","South Asia Terrorism Portal, ""Five Militants and Two Civilians Shot Dead in Manipur,"" http://www.satp.org/satporgtp/detailed_news.asp?date1=11/23/2008 (November 23, 2008).","National Counterterrorism Center, ""Two Civilians Killed in Armed Attack in Imphal East, Manipur, India,"" Worldwide Incidents Tracking System, December 9, 2009."
7491,200811220015,2008,92,India,6,South Asia,"11/22/2008: On Saturday, Amar Asom newspaper reporter, identified as Jagjit Saikia, was shot dead by two unidentified militants at R.N. Brahma Road in the Kokrajhar district, Assam, India. The militants fired as many as six rounds from a .9-mm pistol from point-blank range. No group claimed responsibility for the killing.",The specific motive for the attack is unknown.,,"South Asia Terrorism Portal, ""Journalist Shot Dead by Militants in Assam,"" http://www.satp.org/satporgtp/detailed_news.asp?date1=11/24/2008#1 (November 24, 2008).","Janes Intelligence, ""Militants Kill Journalist in India's Assam,"" Terrorism Watch Report, November 24, 2008.",
