,eventid,iyear,country,country_txt,region,region_txt,summary,motive,addnotes,scite1,scite2,scite3
8884,200903100001,2009,186,Sri Lanka,6,South Asia,"03/10/2009: On Tuesday morning, a suicide bomber joined a crowd of civilians during a ceremony celebrating an Islamic holiday near the mosque outside the southern town of Matara, Sri Lanka, killing 10 people and injuring at least three. The explosion damaged many vehicles and nearby shops. No one has claimed responsibility, but its widely believed that the Liberation Tigers of Tamil Eelam (LTTE) were responsible.",The specific motive for the attack is unknown.,"The available sources listed the fatalities for this attack from 10 to15, and the injuries for this attack from three to 60, and because no majority figures were reported, the lowest proferred casualty figures were used in order to preserve statistical accuracy in the database. The available sources listed the location of the explosion as Akuressa, Sri Lanka and Matara, Sri Lanka, so the majority location was used to preserve accuracy.","Breaking News, ""Ten Killed, Three Ministers Injured in Bomb Attack,"" LexisNexis Academic, Breaking News, March 10, 2009.",,"Yahoo News, ""15 Dead, Minister Hurt in Sri Lanka Suicide Attack,"" http://news.yahoo.com/s/afp/20090310/wl_sthasia_afp/srilankaunrestblasttoll;_ylt=Ah.uRAkl1zwDi85ccDCjDa8Bxg8F (March 10, 2009)."
8885,200903100003,2009,92,India,6,South Asia,"03/10/2009: On Tuesday,  in Mahore village in Reasi, Jammu and Kashmir, India unidentified militants killed a village chief. No group claimed responsibility, but authorities believed Hizbul-Mujahedin (HM) was responsible..",The specific motive for the attack is unknown.,,"Jane's Intelligence, ""Unidentified Militants Kill Village Chief In India's Jammu And Kashmir"", Jane's Intelligence, March 12, 2009","National Counterterrorism Center, ""One Village Head Killed in Armed Attack by Suspected Hizbul-Mujahedin in Reasi, Jammu and Kashmir, India,"" Worldwide Incidents Tracking System (December 17, 2009).",
8886,200903100004,2009,153,Pakistan,6,South Asia,"03/10/2009: On Tuesday, Taliban militants kidnapped and beheaded three tribesman in Bajaur, FATA, Pakistan. One of the abducted was identified as Abdul Ghafoor. The Taliban claimed responsibility for the attack.",The specific motive for the attack is unknown.,,"South Asia Terrorism Portal, ""Three Pro-Government Tribesmen Shot Dead in Bajaur Agency,"" http://www.satp.org/satporgtp/detailed_news3.asp?date3=2009%2F3%2F14&image2.x=11&image2.y=5#3 (March 14, 2009).","Dawn, ""Taliban Beheads Three Tribesmen in Bajaur,"" March 13, 2009, http://www.dawn.com/wps/wcm/connect/Dawn%20Content%20Library/dawn/news/pakistan/nwfp/taliban-beheads-three-tribesmen-in-bajaur--bi.","National Counterterrorism Center, ""Three Civilians Kidnapped and Killed in Assault by Suspected Taliban in Bajaur, Federally Administered Tribal Areas, Pakistan,"" Worldwide Incidents Tracking System (March 14, 2009)."
8887,200903100009,2009,95,Iraq,10,Middle East & North Africa,"03/10/2009: On Tuesday, in Baghdad, Iraq, a roadside bomb detonated in the central area of the city, wounding two civilians. There was no damage or motive reported and no group claimed responsibility.",The specific motive for the attack is unknown.,,"Reuters, ""FACTBOX-Security developments in Iraq, March 10,"" http://www.alertnet.org/thenews/newsdesk/ANS039547.htm (March 10, 2009)",,
8888,200903100010,2009,95,Iraq,10,Middle East & North Africa,"03/10/2009: On Tuesday, in Baghdad, Iraq, a suicide bomber detonated his explosive belt targeting Sunni and Shiite tribal leaders touring an outdoor market after a reconciliation meeting in Abu Ghraib, killing 33 people and wounding 46. There was no damage reported and no group claimed responsibility, but U.S. and Iraqi officials blamed Al Qaeda in Iraq.",The specific motive for the attack is unknown.,,"Agence France Presse, ""Iraq suicide bomber kills 33 in Abu Ghraib,"" LexisNexis Academic, Agence France Presse, March 10, 2009.","Associated Press, ""Iraqi suicide attack kills 33; US blames al-Qaida,"" LexisNexis Academic, Associated Press, March 10, 2009.",
8889,200903100011,2009,95,Iraq,10,Middle East & North Africa,"03/10/2009: On Tuesday, in western Mosul, Ninawa, Iraq, an unknown explosive device detonated near a civilian home, killing one child and causing no reported damage. There was no motive reported and no group claimed responsibility.",The specific motive for the attack is unknown.,,"Voice of Iraq, ""Bomb kills child in west of Mosul,"" http://en.aswataliraq.info/?p=109580 (March 10, 2009)",,
8890,200903100014,2009,4,Afghanistan,6,South Asia,"03/10/2009: On Tuesday,  in Chanjeer, Hokumati Nad-e 'Ali, Helmand, Afghanistan, an improvised explosive device (IED) exploded when it was struck by a vehicle, killing four civilians, injuring six others, and destroying the vehicle. No group claimed responsibility, although it was widely believed the Taliban was responsible.",The specific motive for the attack is unknown.,,,,
8891,200903100015,2009,4,Afghanistan,6,South Asia,"03/10/2009: On Tuesday evening at about 1900, in Kandahar, Kandahar, Afghanistan, unidentified militants in a vehicle opened fire on the car of a journalist, Jawed Ahmad, killing him and damaging the vehicle. No group has claimed responsibility although it is widely believed the Taliban was responsible.",The specific motive for the attack is unknown.,,"Voice of America News, ""Seven Afghan Soldiers Killed in Roadside Bombing,"" http://www.voanews.com/english/2009-03-11-voa15.cfm?rss=asia (March 11, 2009).","National Counterterrorism Center, ""One Journalist Killed in Armed Attack by Suspected Taliban in Kandahar, Kandahar, Afghanistan,"" Worldwide Incidents Tracking System, December 19, 2009.","Janeâs Intelligence, ""Militants Kill Journalist In Afghanistan's Kandahar,"" Terrorism Watch Report, March 11, 2009."
8892,200903100016,2009,4,Afghanistan,6,South Asia,"03/10/2009: On Tuesday, Taliban fighters attacked and set three vehicles on fire in Mando Zayi, Khost, Afghanistan. No casualties were reported in the attack.",The specific motive for the attack is unknown.,,"National Counterterrorism Center, ""Three Vehicles Damaged in Arson by Taliban in Mandozai, Khowst, Afghanistan,"" Worldwide Incidents Tracking System, December 19, 2009.","Janeâs Intelligence, ""Taliban Militants Destroy Vehicles In Afghanistan's Khost,"" Terrorism Watch Report, March 12, 2009.",
8893,200903100017,2009,94,Iran,10,Middle East & North Africa,"03/10/2009: On Tuesday, in Zahedan, Sistan va Baluchestan, Iran, assailants detonated a percussion bomb inside the kitchen of the al-Ghadir Mosque, damaging the mosque but causing no casualties. No motive was reported and no group claimed responsibility.",The specific motive for the attack is unknown.,,"Agence France Presse, ""Bomb Explodes in Iran Mosque,"" Agence France Presse, March 10, 2009.","National Counterterrorism Center, ""One Mosque Damaged in Bombing in Zahedan, Sistan va Baluchestan, Iran,"" Worldwide Incidents Tracking System, December 16, 2009.",
8894,200903100024,2009,78,Greece,8,Western Europe,"03/09/2009: On Monday, in Athens, Greece a bomb exploded outside a Citibank in the morning. Police state the bomb only caused minor damage to windows and facade of the building as well as two parked cars, with no one being injured. The bomb was set off by a 35-meter cable from the explosive device to a car battery. No group has claimed responsibility for the attack, however police suspect it was the Revolutionary Struggle.",The specific motive for the attack is unknown.,,"Press TV, ""Bomb Blasts Outside Athens Bank,"" http://www.presstv.ir/Detail.aspx?id=88003&sectionid=351020606 (March 9, 2009).","Kathimerini Online, ""Greek Police Treat Citibank Explosion as 'Possible Sign of Things To Come'"" World News Connection, Kathimerini Online, March 10, 2009.",
8895,200903110002,2009,95,Iraq,10,Middle East & North Africa,"03/11/2009: On Wednesday, in Kirkuk, At Ta'mim, Iraq, a car bomb detonated near the Raba al-Adawiya school in the Tiseen neighborhood, killing one and wounding ten others. There was no damage or  motive reported and no group claimed responsibility.",The specific motive for the attack is unknown.,,"McClatchy Newspapers, ""Roundup of Daily Violence in Iraq-Wednesday 11 March 2009,"" http://www.mcclatchydc.com/212/story/63745.html (March 11, 2009)",,"Voice of Iraq, ""Kirkuk blast leaves 11 casualties, including students,"" http://en.aswataliraq.info/?p=109641 (March 11, 2009)"
8896,200903110003,2009,95,Iraq,10,Middle East & North Africa,"03/11/2009: On Wednesday at 0800, in Baghdad, Iraq, four mortars hit the Al Muhandseen neighborhood, wounding four civilians. There was no damage or motive reported and no group claimed responsibility.",The specific motive for the attack is unknown.,,"McClatchy Newspapers, ""Roundup of Daily Violence in Iraq-Wednesday 11 March 2009,"" http://www.mcclatchydc.com/212/story/63745.html (March 11, 2009)",,
8897,200903110007,2009,4,Afghanistan,6,South Asia,"03/11/2009: On or around Wednesday, assailants detonated an improvised explosive device (IED) targeting a primary school in Nader Shah Kowt, Khost, Afghanistan, damaging the school. No casualties were reported and no group has claimed responsibility.",The specific motive for the attack is unknown.,,"National Counterterrorism Center, ""One School Damaged in IED Attack in Nader Shah Kowt, Khowst, Afghanistan,"" Worldwide Incidents Tracking System, June 11, 2009.","Xinhua News Agency, ""Miliants Dynamite School in E. Afghanistan,"" Xinhua News Agency, March 10, 2009, http://news.xinhuanet.com/english/2009-03/10/content_10987095.htm.",
8898,200903110011,2009,153,Pakistan,6,South Asia,"03/11/2009: On Wednesday night, an IED kept in a pressure cooker exploded in an internet cafe in Khawray Market in Karak, North West Frontier, Pakistan. No casualties were reported and no group has claimed responsibility.",The specific motive for the attack is unknown.,,"Daily Times (Lahore, Pakistan), ""Internet Cafe Blown Up in Karak,"" Daily Times (Lahore, Pakistan), March 13, 2009, http://www.dailytimes.com.pk/default.asp?page=2009\03\13\story_13-3-2009_pg7_28.","National Counterterrorism Center, ""One Internet Cafe Damaged in Improvised Explosive Device Attack in Karak, Punjab, Pakistan,"" Worldwide Incidents Tracking System (December 21, 2009).",
8899,200903110012,2009,153,Pakistan,6,South Asia,"03/11/2009: On Wednesday, two unidentified militants forced their way into a house and detonated one of their suicide vests in Peshawar, North West Frontier, Pakistan. The militants and three others were killed in the explosion and two others were injured. No group has claimed responsibility.",The specific motive for the attack is unknown.,,"Agence France Presse / AFP, ""4 Dead in Bid to Kill Pakistan Minister,"" Agence France Presse / AFP, http://www.thewest.com.au/aapstory.aspx?StoryName=557474 (March 12, 2009).","South Asia Terrorism Portal, ""Six Persons Killed In Failed Assassination Attempt On Senior NWFP Minister In Peshawar,"" http://www.satp.org/satporgtp/detailed_news.asp?date1=3/12/2009#2 (March 12, 2009).","National Counterterrorism Center, ""Four Civilians Killed, Two Civilians, One Police Officer, One Child Wounded in Armed and Suicide Improvised Explosive Device Attack in Peshawar, North-West Frontier, Pakistan,"" Worldwide Incidents Tracking System (December 21, 2009)."
8900,200903110013,2009,153,Pakistan,6,South Asia,"03/11/2009: On Wednesday,  in Karachi, Sindh, Pakistan, two armed unidentified militants shot and killed a man in his clinic, called Rehman Clinic. No damage or motive were reported. No group has claimed responsibility.",The specific motive for the attack is unknown.,,"Daily Times, ""Six Die In Separate Incidents,"" http://www.dailytimes.com.pk/default.asp?page=2009\03\12\story_12-3-2009_pg12_5 (March 12, 2009).",,
8901,200903110014,2009,92,India,6,South Asia,"03/11/2009: On Wednesday night, in the Parsando village of Munger, Bihar, India Communist Party of India- Maoist Nexal militants dragged a Janata Dal (United) political party member from his house and killed him for being a police informer. It is unknown if this attack caused any property damage.",Communist Party of India- Maoist Nexal militants dragged a Janata Dal (United) political party member from his house and killed him for being a police informer.,,"National Counterterrorism Center, ""One Political Party Leader Kidnapped and Killed in Assault by Suspected CPI-Maoist in Munger, Bihar, India,"" Worldwide Incidents Tracking System (December 17, 2009)","Statesman (IN), ""JD-U Leader Killed In Bihar"", Statesman (IN), March 13 2009","Jane's Intelligence, ""CPI-M Militants Execute Indian Politician In Bihar"", Jane's Intelligence, March 13, 2009"
8902,200903110015,2009,92,India,6,South Asia,"03/11/2009: On Wednesday at 0200,  in Gurudih village in Hazaribag, Jharkhand, India, Communist Party of India- Maoist militants dragged two teachers from their home, tied them to a tree and beat them. One of the teachers was killed and the other was set free. The militants accused the men of being police informers. It is unknown if this attack caused any property damage.",The militants accused the men of being police informe,,"South Asia Terrorism Portal, ""Maoists Kill Teacher In Jharkhand"", satp.org: South Asia Terrorism Portal, March 13, 2009","National Counterterrorism Center, ""One Civilian Killed in Assault by Suspected CPI-Maoist in Hazaribag, Jharkhand, India,"" Worldwide Incidents Tracking System (December 17, 2009","Jane's Intelligence, ""CPI-M Militants Kill Teacher In India's Jharkhand"", Jane's Intelligence, March 13, 2009"
8903,200903110017,2009,160,Philippines,5,Southeast Asia,"03/11/2009: On Wednesday around 1510, Public Works Undersecretary Ramon Aquino was seriously wounded when he was ambushed by still unidentified gunmen while leaving the main office of the Department of Public Works and Highways (DPWH) in Port Area, Manila, Philippines. Aquino was in his black Toyota Fortuner when two men blocked the vehicle and fired at it several times. Aside from Aquino, his driver Victor Salonga and bodyguard Tony Calareta were injured as well. Three .45 caliber shells were recovered from the scene. Witnesses saw the two suspects walk towards to Manila Hotel after the incident, but they were not apprehended. No group has claimed responsibility.",The specific motive for the attack is unknown.,,"Kristine L Alave, ""DPWH USEC Wounded in Ambush Outside Office,"" LexisNexis Academic, Philippine Daily Inquirer, March 27, 2009.","Thai Press Reports, ""Philippines Update on DPWH Undersecretary Aquino's Shooting,"" LexisNexis Academic, Thai Press Reports, March 13, 2009.",
8904,200903110018,2009,214,Ukraine,9,Eastern Europe,"03/11/2009: On Wednesday, at 1230, on 3/8 Furmanova Street, Kiev, Ukraine, a RGD-5 type grenade was tossed from a moving car as it passed the office linked with Kiev's main railway station. It was thrown through the window of the sanitary control office by an unknown assailant; seven people were injured and the blast ranged about 20 meters. No damage or motive were reported and no group claimed responsibility.",The specific motive for the attack is unknown.,,"Press TV, ""Grenade Attack Leaves Seven Injured in Kiev,"" http://www.presstv.ir/Detail.aspx?id=88268&sectionid=351020606 (March 11, 2009).","National Counterterrorism Center, ""Seven Civilians Wounded in Grenade Attack in Kiev, Ukraine,"" Worldwide Incidents Tracking System, December 22, 2009.",
8905,200903110021,2009,182,Somalia,11,Sub-Saharan Africa,"03/11/09: On Wednesday, in the Shibis district of Mogadishu, Banaadir, Somalia, assailants remotely detonated an improvised explosive device, killing one senior police officer, two of his relatives, and one bodyguard, wounding several other people, and damaging one vehicle.  Al-Shabaab al-Islamiya claimed responsibility.",The specific motive for the attack is unknown.,,"Mohamed Olad Hassan, ""Blast Kills Somali Security Official, 3 Soldiers,"" LexisNexis Academic, Associated Press Worldstream, March 11, 2009.","Mohamed Olad Hassan, ""Blast Kills Somali Security Official, 3 Soldiers,"" LexisNexis Academic, Associated Press Worldstream, March 11, 2009.","National Counterterrorism Center, ""One Police Officer, Two Civilians, One Bodyguard Killed, Several People Wounded in IED Attack by al-Shabaab al-Islamiya in Mogadishu, Banaadir, Somalia,"" Worldwide Incidents Tracking System, December 1, 2009."
8906,200903120001,2009,95,Iraq,10,Middle East & North Africa,"03/12/2009: On Thursday, in Basra, Iraq, unknown gunmen fired upon and killed Sheikh Abdullah Adnan al-Neimi, the head of the tribal office of Iraq's Scholars and Interllectuals Group, in the Mhejran area. There was no motive or damage reported and no group claimed responsibility.",The specific motive for the attack is unknown.,,"Voice of Iraq, ""Sunni figure assassinated in Basra,"" http://en.aswataliraq.info/?p=109719 (March 12, 2009)",,
8907,200903120002,2009,95,Iraq,10,Middle East & North Africa,"03/12/2009: On Thursday, at about 0730, in the Ar Rusafa district of Baghdad, Iraq, assailants detonated a roadside improvised explosive device near the motorcade transporting General Sameer al Wailee, a police major general who worked at the Traffic Directorate, in the al Nahdha neighborhood, wounding two police officers and two civilian bystanders and damaging one convoy vehicle but not injuring the police official. There was no motive reported and no group claimed responsibility.",The specific motive for the attack is unknown.,,"Voice of Iraq, ""2 blasts in Baghdad leave 2 officials, 5 people wounded,"" http://en.aswataliraq.info/?p=109685 (March 12, 2009)","Voice of Iraq, ""2 blasts in Baghdad leave 2 officials, 5 people wounded,"" http://en.aswataliraq.info/?p=109685 (March 12, 2009)","National Counterterrorism Center, ""Two Police Officers, Two Civilians Wounded in IED Attack in Baghdad, Iraq,"" Worldwide Incidents Tracking System (November 24, 2009)."
8908,200903120003,2009,95,Iraq,10,Middle East & North Africa,"03/12/2009: On Thursday, in Baghdad, Iraq, a roadside bomb wounded Taha Kudhair, a brigadier general in the civil defence directorate, while he was heading to work in the Yarmouk district, wounding Kudhair's son and one other civilian. There was no motive or damage reported and no group claimed responsibility.",The specific motive for the attack is unknown.,,"Xinhuanet, ""Two Iraqis killed in Baghdad violence,"" http://news.xinhuanet.com/english/2009-03/12/content_10999826.htm (March 12, 2009).","Reuters, ""FACTBOX-Security developments in Iraq, March 12,"" http://www.alertnet.org/thenews/newsdesk/LC938992.htm (March 12, 2009)",
8909,200903120008,2009,205,Thailand,5,Southeast Asia,"03/12/2009: On Thursday afternoon, in Bacho, Narathiwat, Thailand, three armed assailants evacuated an occupied childcare center and set it on fire, damaging the childcare center but causing no injuries. No casualties were reported and no group claimed responsibility, although it was widely believed Muslim separatists were responsible.",The specific motive for the attack is unknown.,,,"National Counterterrorism Center, ""One Childcare Center Damaged in Arson by Suspected Muslim Separatists in Bacho, Narathiwat, Thailand,"" Worldwide Incidents Tracking System, December 21, 2009.",
8910,200903120009,2009,205,Thailand,5,Southeast Asia,"03/12/2009: On Thursday at around 1315, in Yaring, Pattani, Thailand, armed assailants fired upon a village headman riding a motorcycle home from work, killing the civilian and damaging the victim's motorcycle. No group claimed responsibility, although it was widely believed Muslim separatists were responsible.",The specific motive for the attack is unknown.,,"National Counterterrorism Center, ""One Civilian Killed in Armed Attack by Suspected Muslim Separatists in Yaring, Pattani, Thailand,"" Worldwide Incidents Tracking System, December 21, 2009.","chinaview.cnl, ""Two Women Attacked in Yala,""http://news.xinhuanet.com/english/2009-03/12/content_11001048.htm (March 23, 2009).",
8911,200903120010,2009,205,Thailand,5,Southeast Asia,"03/12/2009: On Thursday, in Krong Penang, Yala, Thailand, armed assailants fired upon and killed a Muslim women's rights activist, Laila Paaitae Daoh. No group claimed responsibility, although it was widely believed Muslim separatists were responsible.",The specific motive for the attack is unknown.,,"National Counterterrorism Center, ""One Activist Killed in Armed Attack by Suspected Muslim Separatists in Krong Penang, Yala, Thailand,"" Worldwide Incidents Tracking System, December 21, 2009.","Human Rights Watch, ""Thailand: Insurgents Target Leading Muslim Woman Activist,"" http://www.hrw.org/en/news/2009/03/18/thailand-insurgents-target-leading-muslim-woman-activist (March 18, 2009).",
8912,200903120011,2009,205,Thailand,5,Southeast Asia,"03/12/2009: On Thursday at 1315  in Krong Pinang district of Yala, two women on a motorcycle were attacked by suspected militants killing Laila Pohetaedaoh, and leaving the other injured from the fall of the motorbike. No group has claimed responsibility.",The specific motive for the attack is unknown.,,"chinaview.cn, ""A Village Headman Shot in Yala,"" http://www.satp.or/npa2008io2090koee (December 23, 2009).","BBC Monitoring Asia Pacific, ""Thai Government to Send 4,000 More Troops to Southern Provinces,"" LexisNexis Academic, Bangkok Post, March 13, 2009.",
8913,200903120012,2009,92,India,6,South Asia,"03/12/2009: On Thursday,  in the Lairenkabi area of Bishenpur, Manipur, India, Kangleipak Communist Party (KCP) militants shot and injured a politician in an attack on his house.",The specific motive for the attack is unknown.,,"National Counterterrorism Center, ""One Political Party Leader Wounded in Armed Attack by Suspected KCP-MC in Bishnupur, Manipur, India,"" Worldwide Incidents Tracking System (December 17, 2009","Jane's Intelligence, ""KCP Militants Injure Senior Indian Politician In Manipur Attack"", Jane's Intelligence, March 13, 2009",
8914,200903120016,2009,153,Pakistan,6,South Asia,"03/12/2009: On Thursday morning, three bombs exploded in Khor Market, Akora Khattak, in Nowshera, North West Frontier, Pakistan. No casualties were caused by the explosions. Twenty CD centers and shops were completely destroyed and twelve were partially damaged in the explosions. The bombs caused Rs 6 million, or  $74,979.38, worth of damage. No motive was reported and no group claimed responsibility.",The specific motive for the attack is unknown.,,"Dawn, ""Internet CafÃ©s, CD Shops Blown Up In Nowshera, Karak,"" Dawn, March 13, 2009.","Daily Times, ""Three Explosions Raze 20 Shops In Nowshera,"" http://www.dailytimes.com.pk/default.asp?page=2009\03\13\story_13-3-2009_pg7_25 (March 13, 2009).","National Counterterrorism Center, ""Twenty Shops Destroyed in Improvised Explosive Device Attack in Nowshera, North-West Frontier, Pakistan,"" Worldwide Incidents Tracking System, December 21, 2009."
8915,200903120019,2009,167,Russia,9,Eastern Europe,"03/12/2009: On Thursday, a bomb exploded in a forest in Chechnya, targeting a GAZ vehicle that was driven by a civilian; three people were injured. No one has claimed responsibility for the bombing.",The specific motive for the attack is unknown.,,,,
8916,200903120020,2009,167,Russia,9,Eastern Europe,"03/12/2009: On Thursday, on Tutayeva Street in Nazran, Ingushetia, Russia, a bomber attempted to detonate the 1-3 kilogram homemade bomb from his vehicle by radio control. This is related to the citizen who discovered the bomb and called it into the police. Sappers arrived on scene and defused the bomb. At the same time, police searched the area for suspicious people or vehicles and discovered the bomber sitting in his vehicle. No group claimed responsibility.",The specific motive for the attack is unknown.,,"Interfax, ""Improvised Bomb Neutralized in Center of Nazran,"" Interfax, June 12, 2009.","Russia-Eurasia Terror Watch, ""Police Disable Bomb, Apprehend Bomber,"" http://www.retwa.org/home.cfm?articleDate=12Mar2009 (March 12, 2009).",
8917,200903130001,2009,74,Georgia,7,Central Asia,"03/13/2009: On Friday, in the evening, in Tbilisi, Georgia, assailants threw a grenade at a vehicle belonging to the Security Police Service on Rustaveli Avenue, destroying the vehicle but no casualties were reported. No group claimed responsibility, but it was widely believed that Democratic Movement United Georgia was responsible.",The specific motive for the attack is unknown.,,"Russia & CIS Military Newswire, ""Georgian Ministry Blames Explosion on Opposition Activists,"" LexisNexis Academic, Russia & CIS Military Newswire, March 14, 2009.","National Counterterrorism Center, ""One Vehicle Destroyed in Grenade Attack by Suspected Democratic Movement United Georgia in Tbilisi, Georgia,"" Worldwide Incidents Tracking System, December 18, 2009.",
8918,200903130004,2009,95,Iraq,10,Middle East & North Africa,"03/13/2009: On Friday at around 1400, in Khanaqin, Diyala, Iraq, militants shot and killed a passenger bus driver on the main road leading to the Imam and Yassin area. There was no damage or motive reported and Al-Qaeda in Iraq is suspected of carrying out the attack.",The specific motive for the attack is unknown.,,"McClatchy Newspapers, ""Round-up of Daily Violence in Iraq - Friday 13 March 2009,"" http://www.mcclatchydc.com/212/story/63902.html (March 13, 2009)","Voice of Iraq, ""Bus driver killed by AQI gunmen in Diala,"" http://en.aswataliraq.info/?p=109753 (March 13, 2009)",
8919,200903130005,2009,95,Iraq,10,Middle East & North Africa,"03/13/2009: On Friday, at 1300, in Ba'quba, Diyala, Iraq, a bomb detonated near a photo lab, causing no casualties and destroying the lab. There was no motive reported and no group claimed responsibility.",The specific motive for the attack is unknown.,,"McClatchy Newspapers, ""Round-up of Daily Violence in Iraq - Friday 13 March 2009,"" http://www.mcclatchydc.com/212/story/63902.html (March 13, 2009)",,
8920,200903130006,2009,95,Iraq,10,Middle East & North Africa,"03/13/2009: On Friday, in eastern Mosul, Ninawa, Iraq, unknown gunmen killed an Iraqi police officer near his house. There was no motive or damage reported and no group claimed responsibility.",The specific motive for the attack is unknown.,"NCTC's source needs to be deleted from this incident, it reports a different incident than that of the original source.","McClatchy Newspapers, ""Round-up of Daily Violence in Iraq - Friday 13 March 2009,"" http://www.mcclatchydc.com/212/story/63902.html (March 13, 2009)","McClatchy Newspapers, ""Round-up of Daily Violence in Iraq - Friday 13 March 2009,"" http://www.mcclatchydc.com/212/story/63902.html (March 13, 2009)",
8921,200903130007,2009,4,Afghanistan,6,South Asia,"03/13/2009: On Friday, in Delaram, Farah, Afghanistan, the security commander of the Delaram district was poisoned and killed. The Taliban claimed responsibility for the attack.",The specific motive for the attack is unknown.,,"Jane's Intelligence, ""Taliban Claim To Have Poisoned Afghan Regional Security Commander,"" Terrorrism Watch Report, March 13, 2009.","BBC Monitoring South Asia, ""Security Commander in Afghan West Allegedly Dies after Poisoning,"" LexisNexis Academic, Afghan Islamic Press, March 13, 2009.",
8922,200903130008,2009,4,Afghanistan,6,South Asia,"03/13/2009: On Friday, an IED exploded killing four civilians and injuring two others in the Chahe Anjir area of Nad Ali, Helmand, Afghanistan. No group has claimed responsibility.",The specific motive for the attack is unknown.,,,,
8923,200903130009,2009,4,Afghanistan,6,South Asia,"03/13/2009: On Friday,  in the Pashmol area, in Zheray, Kandahar, Afghanistan, assailants detonated an improvised explosive device (IED) targeting a group of civilians, wounding one child. No group claimed responsibility",The specific motive for the attack is unknown.,,,,
8924,200903130012,2009,92,India,6,South Asia,"03/13/2009: On Friday, in Lalgarh, West Bengal, India, the CPI-Maoist's Belatikri local committee secretary Mr. Kandi Karan, accompanied by security officers, was caught between two landmines allegedly triggered by the Maoists. The CPI-Maoist's district committee member, Mr. Dahareswar Sen, alleged that Jharkhands conspiring with the Maoists were behind the attack. No casualties were reported and there was no claim of responsibility in the incident.",The specific motive for the attack is unknown.,,"Statesman, The (India), ""Armed Attack On CPM Man"", Statesman, The (India), Apricl 08, 2009","National Counterterrorism Center, ""One Political Party Leader Targeted in Landmine Explosion by Suspected CPI-Maoist in West Midnapore, West Bengal, India,"" Worldwide Incidents Tracking System (December 17, 2009)",
8925,200903130017,2009,153,Pakistan,6,South Asia,"03/13/2009: On Friday, assailants kidnapped 20 police officers in Qamber, near Mingaora, North-West Frontier, Pakistan. No group claimed responsibility and the status of the hostages is unknown.",The specific motive for the attack is unknown.,,"BBC Monitoring South Asia, ""Militants Release Twenty Abducted Policemen in Pakistan's Swat,"" LexisNexis Academic, BBC Monitoring South Asia, March 13, 2009.","National Counterterrorism Center, ""Twenty Police Officers Kidnapped Near Mingaora, North-West Frontier, Pakistan,"" Worldwide Incidents Tracking System (December 01, 2009).",
8926,200903140001,2009,6,Algeria,10,Middle East & North Africa,"03/14/2009: On Saturday evening, in Chatabia, Tbessa, Algeria, eight assailants attacked a cattle ranch and assaulted the occupants and livestock, killing one civilian by slitting his throat; beat one other; and killing 300 sheep. Bombs were also planted around the house. The assailants wanted to steal the herd and no group claimed responsibility, although it was believed al-Qa'ida Organization in Islamic Maghreb (AQIM) was responsible.",The specific motive for the attack is unknown.,,"BBC Monitoring Middle East, ""Five People Said Killed in ""Terrorist"" Attack East of Algiers,"" BBC Monitoring Middle East, March 16, 2009.","National Counterterrorism Center, ""One Civilian Killed, One Other Wounded in Assault by Suspected AQIM in Tebessa, Algeria,"" Worldwide Incidents Tracking System, December 17, 2009.",
8927,200903140003,2009,45,Colombia,3,South America,"03/14/2009: On Saturday, near Albania, Caqueta, Colombia, on the Albania-Curillo road, assailants barricaded a road, stopped two passenger buses, forced the passengers off and set fire to the buses, causing considerable damage to the buses but no injuries. No group claimed responsibility, although authorities suspected the Revolutionary Armed Forces of Colombia (FARC) was responsible.",The specific motive for the attack is unknown.,The summary of this incident was partially based on an article originally written in Spanish.,"El Tiempo,""Illegal Road-Block,"" http://www.derechoshumanos.gov.co/bitacoras/bitac_375.asp, March 14,2009.","National Counterterrorism Center, ""Two Passenger Buses Damaged in Arson by Suspected FARC near Albania, Caqueta, Colombia,"" Worldwide Incidents Tracking System, March 14, 2009.",
8928,200903140004,2009,95,Iraq,10,Middle East & North Africa,"03/14/2009: On Saturday, between the villages of Baiji and Haditha, al Anbar, Iraq, unidentified gunmen killed six detained Al Qaeda members while they were being transported to Boka prison. There was no motive or damage reported and no group claimed responsibility.",The specific motive for the attack is unknown.,,"Deutsche Presse-Agentur, ""Al-Qaeda suspects gunned down in Iraqi custody,"" LexisNexis Academic, Deutsche Presse-Agentur, March 14, 2009)",,
8929,200903140005,2009,95,Iraq,10,Middle East & North Africa,"03/14/2009: On Saturday, at 1700, in Baghdad, Iraq, a Katyusha rocket targeted the Doura Oil Refinery in the southern Doura district, burning one fuel tank and causing no casualties. There was no motive reported and no group claimed responsibility.",The specific motive for the attack is unknown.,,"McClatchy Newspapers, ""Round-up of Daily Violence in Iraq - Saturday 14 March 2009,"" http://www.mcclatchydc.com/212/story/63986.html (March 14, 2009)","reliefweb.int, ""Factbox - Security developments in Iraq, 14 Mar 2009,"" http://www.reliefweb.int/rw/rwb.nsf/db900SID/RMOI-7Q5K7A?OpenDocument (March 14, 2009)",
