,eventid,iyear,country,country_txt,region,region_txt,summary,motive,addnotes,scite1,scite2,scite3
58,200701130007,2007,147,Nigeria,11,Sub-Saharan Africa,"01/13/2007:  In Ekulama, Nigeria, assailants armed wiith unspecified firearms fired upon a boat, killing eight civillians and four local chiefs.  No group claimed responsibility.",Unknown,,"National Counter Terrorism Center, 2007 Report on Terrorism",,
59,200701140001,2007,45,Colombia,3,South America,"01/14/2007: Five policemen were killed, and more where injured when a police patrol in La Playa, Colombia was attacked by a roadside bomb. The Revolutionary Armed Forces of Colombia, (FARC) are suspected to be responsible for the attack.",Unknown,,"Highlights: Colombia Military/Guerrilla/Paramilitary Activities 12-14 Jan 07, Colombia  OSC Report, January 12-14, 2007.",,
60,200701140002,2007,4,Afghanistan,6,South Asia,"01/14/2007: The military contractor, Contrack International, was attacked when a suicide bomber detonated his explosive belt as the convoy passed injuring only a civilian in the proximity of the blast in Qalat, Afghanistan, in Zabul province.  No claim of responsibility was reported.",Unknown,,"Foreign Military Contractors Survice Afghan Suicide Blast, Agence France Presse, January 14, 2007.","Suicide Bomber Killed Targeting Foreign Vehicle in Afghan South, Peshawar Afghan Islamic Press in Pashto, January 14, 2007.",
61,200701140003,2007,153,Pakistan,6,South Asia,"01/14/2007: A bomb attached to a petrol tanker travelling to supply US forces in Afghanistan exploded near the town of Chaman, Pakistan destroying the vehicle. There were no casualties; due to the nature of the attack, the Taliban is suspected, but there has been no claim of responsibility.",Unknown,,"""Bomb Hits Petrol Tanker in Pakistan, Agence France Presse, January 14, 2007.",,
62,200701140004,2007,153,Pakistan,6,South Asia,"01/14/2007: A 1.5 kg time-fuse bomb concealed in a grocery bag was found and successfully defused in Peshwar, Pakistan, outside parliament of the North West Frontier Province.  No specific group has been named as suspect.  No claim of responsibility was reported.",Unknown,,"""City Bomb Defused in North-West Pakistan, Deutsche Presse-Agentur, January 15, 2007.","""Pakistan: Bomb, 'Placed by Terrorists,' Defused Near Official Building in NWFP, Karachi Dawn, January 15, 2007.",
63,200701140006,2007,205,Thailand,5,Southeast Asia,"01/14/2007: Abdullohmae Yarnya, a village government administrative official was found dead from a gunshot on a rural road. The incident occurred in Yaring district, Pattani province, Thailand.  There was no claim of responsibility but Muslim insurgents are suspected to be responsible.",Unknown,Muslim insurgents are suspected in the incident,"""Bridge, Railway Bombed, Two Shot Dead in Thai South, Xinhua General News Service, January 15, 2007.","""Thailand: Muslim Insurgents Launch Two Bomb Attacks in Narathiwat Province, The Nation (Bangkok), January 15, 2007.","""Two Killed in Southern Thailand, Railway Track Bombed, Malaysia General News, January 15, 2007."
64,200701140008,2007,4,Afghanistan,6,South Asia,"01/14/2007: A policeman was wounded and four were killed in an attack on a security post in the northern province of Baghlan, Afghanistan. The attack was claimed by the Taliban, Hezb-i-Islami, and Sirri Powz.",Unknown,,"""Intelligence Official Killed in Paktia, Pajhwok Afghan News, January 14, 2007.",,
65,200701150001,2007,4,Afghanistan,6,South Asia,"01/15/2007: Ahmad Shah Wakilzada, the deputy chief of the provincial council of Nuristan, Afghanistan was shot and killed by unknown armed assailants while returning to his home.  No claim of responsibility was reported.",Unknown,,"""NATO Soldier Killed, Several Wounded in Southern Afghanistan, Associated Press Worldstream, January 15, 2007.","""Gunmen Kill Member of Afghan Nurestan Provincial Council, Pajhwok Afghan News, January 15, 2007.",
66,200701150002,2007,205,Thailand,5,Southeast Asia,"01/15/2007: A bomb, believed to have been placed by Muslim insurgents, damaged a bridge in the Bacho district of Narathiwat province, Thailand. There were no casualties and no claim of responsibility.",Unknown,,"""Bridge, Railway Bombed, Two Shot Dead in Thai South, Xinhua General News Service, January 15, 2007.","""Thailand: Muslim Insurgents Launch Two Bomb Attacks in Narathiwat Province, The Nation (Bangkok), January 15, 2007.",
67,200701150003,2007,205,Thailand,5,Southeast Asia,"01/15/2007: A bomb, believed to have been placed by Muslim insurgents, damaged railroad tracks in the Rangae district of Narathiwat province, Thailand. There were no casualties and no claim of responsibility.",Unknown,,"""Bridge, Railway Bombed, Two Shot Dead in Thai South, Xinhua General News Service, January 15, 2007.","""Thailand: Muslim Insurgents Launch Two Bomb Attacks in Narathiwat Province, The Nation (Bangkok), January 15, 2007.","""Two Killed in Southern Thailand, Railway Track Bombed, Malaysia General News, January 15, 2007."
68,200701150004,2007,153,Pakistan,6,South Asia,"01/15/2007: Two refugees were killed when a bomb exploded in the Jalozai Afghan refugee camp about 28 miles east of Peshawar, Pakistan. There was no claim of responsibility.",Unknown,,"""Pakistani Police Say Two Killed in Bomb Blast at Afghan Refugee, Hong Kong AFP, January 15, 2007.","Four Killed in Afghan Refugee Camp Blast in Pakistan, Deutsche Presse-Agentur, January 15, 2007.",
69,200701150006,2007,95,Iraq,10,Middle East & North Africa,"01/15/2007: A suicide car bomber attacked an Iraqi army patrol in the northern city of Mosul, Iraq, killing seven people, including two Iraqi soldiers, and wounded 40. There was no claim of responsibility.",Unknown,,"Lauren Frayer, Bombings and Shootings Kill at least 18 Across Iraq, Associated Press Worldstream, January 15, 2007.","Steven R Hurst, Beheading Upsets Iraqi Sunnis, Connecticut Post, January 15, 2007.",
70,200701160001,2007,95,Iraq,10,Middle East & North Africa,"01/16/2007: Two car bombs detonated near Al-Mustansriya University in Baghdad, Iraq where students and college employees were waiting for rides home. The attack killed at least 65 people and wounded 132. One report claimed that a suicide bomber also struck survivors fleeing the scene. No claim of responsibility was issued.",Unknown,,"Kim Gamel, Bomb Blasts in Baghdad Leave 89 Dead, The Associated Press,  January 16, 2007.","""Roundup: Attacks in Baghdad kill at least 103, Xinhua, January 16, 2007.",
71,200701160002,2007,95,Iraq,10,Middle East & North Africa,"01/16/2007: A group of gunmen driving two motorcycles and a car fired on shoppers in Baghdad's Al-Bounuk neighborhood, killing 10 people and injuring 20.  No claim of responsibility was reported.",Unknown,,"Ammar Karim, Baghdad University Bombing Kills 70, Agence France Presse,  January 16, 2007.","""Roundup: Attacks in Baghdad kill at least 103, Xinhua, January 16, 2007.",
72,200701160003,2007,95,Iraq,10,Middle East & North Africa,01/16/2007: A roadside bomb went off near a police patrol passing the Elwiyah communication center in the Karradah neighborhood of central Baghdad. Four people were killed and 10 were wounded. Two of the dead and three of the wounded were policemen; two police vehicles were damaged as well. No claim of responsibility was issued.,Unknown,,"""Four People Killed in Bomb Attack in Central Baghdad, Xinhua,  January 16, 2007.","Qassim Abdul-Zahra, Iraqi PM: 400 Shi i Fighters Detained, The Associated Press, January 18, 2007.",
73,200701160004,2007,186,Sri Lanka,6,South Asia,"01/16/2007: A powerful Claymore mine exploded at a Sri Lankan government office, killing two constables. Suspected Tamil Tiger rebels planted the bomb on a motorcycle that was parked at the district secretariat in the town of Vavuniya.  No claim of responsibility was reported.",Unknown,,"""Blast at government office kills two Sri Lankan police, Agence France Presse,  January 16, 2007.","""Newsline, Turkish Daily News, January 17, 2007.",
74,200701160006,2007,186,Sri Lanka,6,South Asia,"01/16/2007: Two unidentified gunmen on a motorcycle shot and killed 6 civilians, including one woman, and injuring another woman, around 8:00pm while they were gathered around their adjoining homes in Kurumankadu, Vavuniya, Sri Lanka.  According to police, the gunmen were looking for a person named Suresh. When one of the youith inquired as to why, he was shot by a gunman.  Four other youths trying to flee using a three-wheeler were also gunned down, and then the vehicle was set ablaze by the perpetrators.  The woman who was killed was the mother of one of the youths.  Police were unsure as to whether this was a family dispute, or if the gunmen were members of the Liberation Tigers of Tamil Eelam (LTTE).  The motive is unconfirmed.",The specific motive was unknown.  Polie were unsure if this was a family dispute or an act committed by the LTTE.,"Five youths were drinking liquor at their adjoining homes when the gunmen rode up on their motorcycle.  They asked for someone named Suresh, and when one of the youth's asked why, they shot him.  Two of the youths ran towards a three-wheeler parked nearby in an attempt to escape and were fatally shot, as were two more youths who tried the same thing.  The mother of one of the youth's was also shot and killed as she begged the gunmen to save her son.  The six victims who died were: Anthonipillai Ponmani (56), A. Yoganathan (28), A. Anton Subaseelan (26), P. Ramesh (30), Y.R. Rajadurai (44), and P. Chandrasekaran (25).  The one surviving female victim was Jasmin Kumaran (25).  Three of the victims were family.  Police were investigating the incident, and noted the motive was unknown as it was unclear if this was a family dispute or an act committed by the LTTE.","Rafik Jalaldeen, ""Six killed in Vavuniya,"" The Daily News Online, January 18, 2007.","""6 civilians shot dead in Sri Lanka's north,"" Xinhua News Agency, January 17, 2007.",
75,200701170001,2007,95,Iraq,10,Middle East & North Africa,"01/17/2007: A suicide car bomb exploded at a checkpoint leading to a police station in Kirkuk, killing three policemen and wounding 30 people. No claim of responsibility was issued.",Unknown,,"""Suicide car bomb strikes police in Kirkuk, killing three officers and wounding 30 other people, The Associated Press,  January 17, 2007.","""At least 15 killed, 56 wounded in Kirkuk and Baghdad bombs, Deutsche Press Agentur, January 17, 2007.",
76,200701170002,2007,92,India,6,South Asia,01/17/2007: Two people were killed and 26 were wounded when a suspected United Liberation Front of Assam (ULFA) suicide bomber set off a bomb in a vegetable basket inside the busy Ganeshguri wholesale market. ULFA did not claim responsibility at the time of the attack.,Unknown,,"""12 injured as blasts rock northeastern Indian state, Agence France Presse,  January 17, 2007.","""2 KILLED, 26 HURT IN GANESHGURI BLAST, Hindustan Times, January 17, 2007.",
77,200701170004,2007,95,Iraq,10,Middle East & North Africa,"01/17/2007: Gunmen in a car opened fire on two brothers, ages 30 and 35, on their way to work as construction workers in Mahaweel, 60 kilometers (35 miles) south of Baghdad, Iraq, killing one and wounding the other. No claim of responsibility was issued.",Unknown,,"""Suicide car bomb strikes police in Kirkuk, killing three officers and wounding 30 other people, Associated Press,  January 17, 2007.","""IRAQ ATTACKS TARGET RESIDENTIAL AREA IN BABIL, BBC Monitoring, January 17, 2007.",
78,200701170005,2007,45,Colombia,3,South America,"01/17/2007:  A dairy plant owned by Nestle SA, a Swiss food conglomerate, was bombed in Colombia by a pickup truck contianing 660 pounds of explosive.  One person was injured in the attack.  No group claimed responibility but Caqueta is a known FARC stronghold.",,,"Edward F. Mickolus, Terrorism, 2005-2007: A Chronology  (Westport, CT: Praeger Security International) 2008.",,
79,200701180001,2007,95,Iraq,10,Middle East & North Africa,"01/18/2007: Three car bombs detonated within minutes of each other in front of a wholesale vegetable market near a Shi i enclave on the edge of the predominantly Sunni neighborhood of Dora in southern Baghdad, Iraq, killing 10 people and wounding 30, police said. No claim of responsibility was issued.",Unknown,,"Qassim Abdul-Zahra, Iraqi PM: 400 Shi i Fighters Detained, The Associated Press,  January 18, 2007.","Salam Faraj, String of car bombs rock Baghdad, Agence France Presse, January 18, 2007.",
80,200701180003,2007,95,Iraq,10,Middle East & North Africa,"01/18/2007: At least five Iraqis were killed and 10 wounded by a car bomb in central Baghdad, Iraq. Stores were also reported to be damaged. No claim of responsibility was issued.",Unknown,,"""Car bomb kills five in Baghdad, Indo-Asian News Service,  January 18, 2007.","""Car bomb kills five, wounds 10 in central Baghdad, Deutsche Presse Agentur, January 19, 2007.",
